ZIP CODE,Geography,Respite Reimbursement Rate ($/hr)
95121,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95122,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95123,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95124,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95125,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95126,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95127,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95128,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95129,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95130,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95131,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95132,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95133,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95134,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95135,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95136,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95137,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95138,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95139,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95140,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95141,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95142,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95148,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95150,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95151,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95152,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95153,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95154,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95155,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95156,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95157,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95158,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95159,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95160,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95161,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95164,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95170,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95171,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95172,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95173,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95190,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95191,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95192,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95193,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95194,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95196,SAN JOSE-SUNNYVALE-SANTA CLARA (SANTA CLARA CNTY),42.43
95201,STOCKTON,35.74
95202,STOCKTON,35.74
95203,STOCKTON,35.74
95204,STOCKTON,35.74
95205,STOCKTON,35.74
95206,STOCKTON,35.74
95207,STOCKTON,35.74
95208,STOCKTON,35.74
95209,STOCKTON,35.74
95210,STOCKTON,35.74
95211,STOCKTON,35.74
95212,STOCKTON,35.74
95213,STOCKTON,35.74
95214,STOCKTON,35.74
95215,STOCKTON,35.74
95219,STOCKTON,35.74
95220,STOCKTON,35.74
95221,REST OF CALIFORNIA,35.74
95222,REST OF CALIFORNIA,35.74
95223,REST OF CALIFORNIA,35.74
95224,REST OF CALIFORNIA,35.74
95225,REST OF CALIFORNIA,35.74
95226,REST OF CALIFORNIA,35.74
95227,STOCKTON,35.74
95228,REST OF CALIFORNIA,35.74
95229,REST OF CALIFORNIA,35.74
95230,STOCKTON,35.74
95231,STOCKTON,35.74
95232,REST OF CALIFORNIA,35.74
95233,REST OF CALIFORNIA,35.74
95234,STOCKTON,35.74
95236,STOCKTON,35.74
95237,STOCKTON,35.74
95240,STOCKTON,35.74
95241,STOCKTON,35.74
95242,STOCKTON,35.74
95245,REST OF CALIFORNIA,35.74
95246,REST OF CALIFORNIA,35.74
95247,REST OF CALIFORNIA,35.74
95248,REST OF CALIFORNIA,35.74
95249,REST OF CALIFORNIA,35.74
95250,REST OF CALIFORNIA,35.74
95251,REST OF CALIFORNIA,35.74
95252,REST OF CALIFORNIA,35.74
95253,STOCKTON,35.74
95254,REST OF CALIFORNIA,35.74
95255,REST OF CALIFORNIA,35.74
95257,REST OF CALIFORNIA,35.74
95258,STOCKTON,35.74
95267,STOCKTON,35.74
95269,STOCKTON,35.74
95290,STOCKTON,35.74
95296,STOCKTON,35.74
95297,STOCKTON,35.74
95298,STOCKTON,35.74
95301,MERCED,35.74
95303,MERCED,35.74
95304,STOCKTON,35.74
95305,REST OF CALIFORNIA,35.74
95306,REST OF CALIFORNIA,35.74
95307,MODESTO,35.74
95309,REST OF CALIFORNIA,35.74
95310,REST OF CALIFORNIA,35.74
95311,REST OF CALIFORNIA,35.74
95312,MERCED,35.74
95313,MODESTO,35.74
95314,REST OF CALIFORNIA,35.74
95315,MERCED,35.74
95316,MODESTO,35.74
95317,MERCED,35.74
95318,REST OF CALIFORNIA,35.74
95319,MODESTO,35.74
95320,STOCKTON,35.74
95321,REST OF CALIFORNIA,35.74
95322,MERCED,35.74
95323,MODESTO,35.74
95324,MERCED,35.74
95325,REST OF CALIFORNIA,35.74
95326,MODESTO,35.74
95327,REST OF CALIFORNIA,35.74
95328,MODESTO,35.74
95329,MODESTO,35.74
95330,STOCKTON,35.74
95333,MERCED,35.74
95334,MERCED,35.74
95335,REST OF CALIFORNIA,35.74
95336,STOCKTON,35.74
95337,STOCKTON,35.74
95338,REST OF CALIFORNIA,35.74
95340,MERCED,35.74
95341,MERCED,35.74
95342,MERCED,35.74
95343,MERCED,35.74
95344,MERCED,35.74
95345,REST OF CALIFORNIA,35.74
95346,REST OF CALIFORNIA,35.74
95347,REST OF CALIFORNIA,35.74
95348,MERCED,35.74
95350,MODESTO,35.74
95351,MODESTO,35.74
95352,MODESTO,35.74
95353,MODESTO,35.74
95354,MODESTO,35.74
95355,MODESTO,35.74
95356,MODESTO,35.74
95357,MODESTO,35.74
95358,MODESTO,35.74
95360,MODESTO,35.74
95361,MODESTO,35.74
95363,MODESTO,35.74
95364,REST OF CALIFORNIA,35.74
95365,MERCED,35.74
95366,STOCKTON,35.74
95367,MODESTO,35.74
95368,MODESTO,35.74
95369,MERCED,35.74
95370,REST OF CALIFORNIA,35.74
95372,REST OF CALIFORNIA,35.74
95373,REST OF CALIFORNIA,35.74
95374,MERCED,35.74
95375,REST OF CALIFORNIA,35.74
95376,STOCKTON,35.74
95377,STOCKTON,35.74
95378,STOCKTON,35.74
95379,REST OF CALIFORNIA,35.74
95380,MODESTO,35.74
95381,MODESTO,35.74
95382,MODESTO,35.74
95383,REST OF CALIFORNIA,35.74
95385,STOCKTON,35.74
95386,MODESTO,35.74
95387,MODESTO,35.74
95388,MERCED,35.74
95389,REST OF CALIFORNIA,35.74
95390,MODESTO,35.74
95391,STOCKTON,35.74
95397,MODESTO,35.74
95401,SANTA ROSA-PETALUMA,38.16
95402,SANTA ROSA-PETALUMA,38.16
95403,SANTA ROSA-PETALUMA,38.16
95404,SANTA ROSA-PETALUMA,38.16
95405,SANTA ROSA-PETALUMA,38.16
95406,SANTA ROSA-PETALUMA,38.16
95407,SANTA ROSA-PETALUMA,38.16
95408,SANTA ROSA-PETALUMA,38.16
95409,SANTA ROSA-PETALUMA,38.16
95410,REST OF CALIFORNIA,35.74
95412,SANTA ROSA-PETALUMA,38.16
95415,REST OF CALIFORNIA,35.74
95416,SANTA ROSA-PETALUMA,38.16
95417,REST OF CALIFORNIA,35.74
95418,REST OF CALIFORNIA,35.74
95419,SANTA ROSA-PETALUMA,38.16
95420,REST OF CALIFORNIA,35.74
95421,SANTA ROSA-PETALUMA,38.16
95422,REST OF CALIFORNIA,35.74
95423,REST OF CALIFORNIA,35.74
95424,REST OF CALIFORNIA,35.74
95425,SANTA ROSA-PETALUMA,38.16
95426,REST OF CALIFORNIA,35.74
95427,REST OF CALIFORNIA,35.74
95428,REST OF CALIFORNIA,35.74
95429,REST OF CALIFORNIA,35.74
95430,SANTA ROSA-PETALUMA,38.16
95431,SANTA ROSA-PETALUMA,38.16
95432,REST OF CALIFORNIA,35.74
95433,SANTA ROSA-PETALUMA,38.16
95435,REST OF CALIFORNIA,35.74
95436,SANTA ROSA-PETALUMA,38.16
95437,REST OF CALIFORNIA,35.74
95439,SANTA ROSA-PETALUMA,38.16
95441,SANTA ROSA-PETALUMA,38.16
95442,SANTA ROSA-PETALUMA,38.16
95443,REST OF CALIFORNIA,35.74
95444,SANTA ROSA-PETALUMA,38.16
95445,REST OF CALIFORNIA,35.74
95446,SANTA ROSA-PETALUMA,38.16
95448,SANTA ROSA-PETALUMA,38.16
95449,REST OF CALIFORNIA,35.74
95450,SANTA ROSA-PETALUMA,38.16
95451,REST OF CALIFORNIA,35.74
95452,SANTA ROSA-PETALUMA,38.16
95453,REST OF CALIFORNIA,35.74
95454,REST OF CALIFORNIA,35.74
95456,REST OF CALIFORNIA,35.74
95457,REST OF CALIFORNIA,35.74
95458,REST OF CALIFORNIA,35.74
95459,REST OF CALIFORNIA,35.74
95460,REST OF CALIFORNIA,35.74
95461,REST OF CALIFORNIA,35.74
95462,SANTA ROSA-PETALUMA,38.16
95463,REST OF CALIFORNIA,35.74
95464,REST OF CALIFORNIA,35.74
95465,SANTA ROSA-PETALUMA,38.16
95466,REST OF CALIFORNIA,35.74
95467,REST OF CALIFORNIA,35.74
95468,REST OF CALIFORNIA,35.74
95469,REST OF CALIFORNIA,35.74
95470,REST OF CALIFORNIA,35.74
95471,SANTA ROSA-PETALUMA,38.16
95472,SANTA ROSA-PETALUMA,38.16
95473,SANTA ROSA-PETALUMA,38.16
95476,SANTA ROSA-PETALUMA,38.16
95480,SANTA ROSA-PETALUMA,38.16
95481,REST OF CALIFORNIA,35.74
95482,REST OF CALIFORNIA,35.74
95485,REST OF CALIFORNIA,35.74
95486,SANTA ROSA-PETALUMA,38.16
95487,SANTA ROSA-PETALUMA,38.16
95488,REST OF CALIFORNIA,35.74
95490,REST OF CALIFORNIA,35.74
95492,SANTA ROSA-PETALUMA,38.16
95493,REST OF CALIFORNIA,35.74
95494,REST OF CALIFORNIA,35.74
95497,SANTA ROSA-PETALUMA,38.16
95501,REST OF CALIFORNIA,35.74
95502,REST OF CALIFORNIA,35.74
95503,REST OF CALIFORNIA,35.74
95511,REST OF CALIFORNIA,35.74
95514,REST OF CALIFORNIA,35.74
95518,REST OF CALIFORNIA,35.74
95519,REST OF CALIFORNIA,35.74
95521,REST OF CALIFORNIA,35.74
95524,REST OF CALIFORNIA,35.74
95525,REST OF CALIFORNIA,35.74
95526,REST OF CALIFORNIA,35.74
95527,REST OF CALIFORNIA,35.74
95528,REST OF CALIFORNIA,35.74
95531,REST OF CALIFORNIA,35.74
95532,REST OF CALIFORNIA,35.74
95534,REST OF CALIFORNIA,35.74
95536,REST OF CALIFORNIA,35.74
95537,REST OF CALIFORNIA,35.74
95538,REST OF CALIFORNIA,35.74
95540,REST OF CALIFORNIA,35.74
95542,REST OF CALIFORNIA,35.74
95543,REST OF CALIFORNIA,35.74
95545,REST OF CALIFORNIA,35.74
95546,REST OF CALIFORNIA,35.74
95547,REST OF CALIFORNIA,35.74
95548,REST OF CALIFORNIA,35.74
95549,REST OF CALIFORNIA,35.74
95550,REST OF CALIFORNIA,35.74
95551,REST OF CALIFORNIA,35.74
95552,REST OF CALIFORNIA,35.74
95553,REST OF CALIFORNIA,35.74
95554,REST OF CALIFORNIA,35.74
95555,REST OF CALIFORNIA,35.74
95556,REST OF CALIFORNIA,35.74
95558,REST OF CALIFORNIA,35.74
95559,REST OF CALIFORNIA,35.74
95560,REST OF CALIFORNIA,35.74
95562,REST OF CALIFORNIA,35.74
95563,REST OF CALIFORNIA,35.74
95564,REST OF CALIFORNIA,35.74
95565,REST OF CALIFORNIA,35.74
95567,REST OF CALIFORNIA,35.74
95568,REST OF CALIFORNIA,35.74
95569,REST OF CALIFORNIA,35.74
95570,REST OF CALIFORNIA,35.74
95571,REST OF CALIFORNIA,35.74
95573,REST OF CALIFORNIA,35.74
95585,REST OF CALIFORNIA,35.74
95587,REST OF CALIFORNIA,35.74
95589,REST OF CALIFORNIA,35.74
95595,REST OF CALIFORNIA,35.74
95601,REST OF CALIFORNIA,35.74
95602,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95603,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95604,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95605,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95606,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95607,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95608,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95609,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95610,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95611,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95612,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95613,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95614,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95615,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95616,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95617,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95618,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95619,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95620,VALLEJO,39.83
95621,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95623,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95624,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95625,VALLEJO,39.83
95626,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95627,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95628,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95629,REST OF CALIFORNIA,35.74
95630,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95631,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95632,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95633,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95634,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95635,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95636,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95637,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95638,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95639,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95640,REST OF CALIFORNIA,35.74
95641,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95642,REST OF CALIFORNIA,35.74
95644,REST OF CALIFORNIA,35.74
95645,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95646,REST OF CALIFORNIA,35.74
95648,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95650,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95651,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95652,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95653,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95654,REST OF CALIFORNIA,35.74
95655,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95656,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95658,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95659,YUBA CITY,35.74
95660,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95661,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95662,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95663,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95664,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95665,REST OF CALIFORNIA,35.74
95666,REST OF CALIFORNIA,35.74
95667,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95668,YUBA CITY,35.74
95669,REST OF CALIFORNIA,35.74
95670,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95671,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95672,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95673,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95674,YUBA CITY,35.74
95675,REST OF CALIFORNIA,35.74
95676,YUBA CITY,35.74
95677,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95678,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95679,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95680,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95681,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95682,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95683,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95684,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95685,REST OF CALIFORNIA,35.74
95686,STOCKTON,35.74
95687,VALLEJO,39.83
95688,VALLEJO,39.83
95689,REST OF CALIFORNIA,35.74
95690,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95691,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95692,YUBA CITY,35.74
95693,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95694,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95695,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95696,VALLEJO,39.83
95697,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95698,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95699,REST OF CALIFORNIA,35.74
95701,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95703,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95709,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95712,REST OF CALIFORNIA,35.74
95713,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95714,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95715,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95717,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95720,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95721,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95722,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95724,REST OF CALIFORNIA,35.74
95726,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95728,REST OF CALIFORNIA,35.74
95735,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95736,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95741,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95742,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95743,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95746,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95747,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95757,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95758,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95759,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95762,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95763,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95765,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95776,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95798,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95799,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95811,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95812,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95813,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95814,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95815,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95816,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95817,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95818,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95819,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95820,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95821,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95822,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95823,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95824,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95825,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95826,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95827,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95828,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95829,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95830,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95831,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95832,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95833,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95834,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95835,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95836,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95837,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95838,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95840,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95841,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95842,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95843,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95851,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95852,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95853,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95857,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95860,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95864,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95865,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95866,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95867,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95873,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95887,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95894,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95899,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95901,YUBA CITY,35.74
95903,YUBA CITY,35.74
95910,REST OF CALIFORNIA,35.74
95912,REST OF CALIFORNIA,35.74
95913,REST OF CALIFORNIA,35.74
95914,CHICO,35.74
95915,REST OF CALIFORNIA,35.74
95916,CHICO,35.74
95917,CHICO,35.74
95918,YUBA CITY,35.74
95919,YUBA CITY,35.74
95920,REST OF CALIFORNIA,35.74
95922,YUBA CITY,35.74
95923,REST OF CALIFORNIA,35.74
95924,REST OF CALIFORNIA,35.74
95925,YUBA CITY,35.74
95926,CHICO,35.74
95927,CHICO,35.74
95928,CHICO,35.74
95929,CHICO,35.74
95930,CHICO,35.74
95931,REST OF CALIFORNIA,35.74
95932,REST OF CALIFORNIA,35.74
95934,REST OF CALIFORNIA,35.74
95935,YUBA CITY,35.74
95936,REST OF CALIFORNIA,35.74
95937,SACRAMENTO-ROSEVILLE-FOLSOM,37.09
95938,CHICO,35.74
95939,REST OF CALIFORNIA,35.74
95940,CHICO,35.74
95941,CHICO,35.74
95942,CHICO,35.74
95943,REST OF CALIFORNIA,35.74
95944,REST OF CALIFORNIA,35.74
95945,REST OF CALIFORNIA,35.74
95946,REST OF CALIFORNIA,35.74
95947,REST OF CALIFORNIA,35.74
95948,CHICO,35.74
95949,REST OF CALIFORNIA,35.74
95950,REST OF CALIFORNIA,35.74
95951,REST OF CALIFORNIA,35.74
95953,YUBA CITY,35.74
95954,CHICO,35.74
95955,REST OF CALIFORNIA,35.74
95956,REST OF CALIFORNIA,35.74
95957,YUBA CITY,35.74
95958,CHICO,35.74
95959,REST OF CALIFORNIA,35.74
95960,REST OF CALIFORNIA,35.74
95961,YUBA CITY,35.74
95962,YUBA CITY,35.74
95963,REST OF CALIFORNIA,35.74
95965,CHICO,35.74
95966,CHICO,35.74
95967,CHICO,35.74
95968,CHICO,35.74
95969,CHICO,35.74
95970,REST OF CALIFORNIA,35.74
95971,REST OF CALIFORNIA,35.74
95972,YUBA CITY,35.74
95973,CHICO,35.74
95974,CHICO,35.74
95975,REST OF CALIFORNIA,35.74
95976,CHICO,35.74
95977,REST OF CALIFORNIA,35.74
95978,CHICO,35.74
95979,REST OF CALIFORNIA,35.74
95980,REST OF CALIFORNIA,35.74
95981,YUBA CITY,35.74
95982,YUBA CITY,35.74
95983,REST OF CALIFORNIA,35.74
95984,REST OF CALIFORNIA,35.74
95986,REST OF CALIFORNIA,35.74
95987,REST OF CALIFORNIA,35.74
95988,REST OF CALIFORNIA,35.74
95991,YUBA CITY,35.74
95992,YUBA CITY,35.74
95993,YUBA CITY,35.74
96001,REDDING,35.74
96002,REDDING,35.74
96003,REDDING,35.74
96006,REST OF CALIFORNIA,35.74
96007,REDDING,35.74
96008,REDDING,35.74
96009,REST OF CALIFORNIA,35.74
96010,REST OF CALIFORNIA,35.74
96011,REDDING,35.74
96013,REDDING,35.74
96014,REST OF CALIFORNIA,35.74
96015,REST OF CALIFORNIA,35.74
96016,REDDING,35.74
96017,REDDING,35.74
96019,REDDING,35.74
96020,REST OF CALIFORNIA,35.74
96021,REST OF CALIFORNIA,35.74
96022,REDDING,35.74
96023,REST OF CALIFORNIA,35.74
96024,REST OF CALIFORNIA,35.74
96025,REST OF CALIFORNIA,35.74
96027,REST OF CALIFORNIA,35.74
96028,REDDING,35.74
96029,REST OF CALIFORNIA,35.74
96031,REST OF CALIFORNIA,35.74
96032,REST OF CALIFORNIA,35.74
96033,REDDING,35.74
96034,REST OF CALIFORNIA,35.74
96035,REST OF CALIFORNIA,35.74
96037,REST OF CALIFORNIA,35.74
96038,REST OF CALIFORNIA,35.74
96039,REST OF CALIFORNIA,35.74
96040,REDDING,35.74
96041,REST OF CALIFORNIA,35.74
96044,REST OF CALIFORNIA,35.74
96046,REST OF CALIFORNIA,35.74
96047,REDDING,35.74
96048,REST OF CALIFORNIA,35.74
96049,REDDING,35.74
96050,REST OF CALIFORNIA,35.74
96051,REDDING,35.74
96052,REST OF CALIFORNIA,35.74
96053,REST OF CALIFORNIA,35.74
